altitude_bin,aircraft_make_model,wildlife_number_struck_actual,effect_impact_to_flight,effect_indicated_damage,aircraft_number_of_engines,when_phase_of_flight,conditions_precipitation,remains_of_wildlife_collected,wildlife_size,conditions_sky,pilot_warned_of_birds_or_wildlife,feet_above_ground,is_aircraft_large
1,30,1,0,0,1.0,5,0,0,0,1,0,2000,0
0,34,1,1,1,1.0,1,0,0,0,1,0,400,0
0,0,1,0,1,1.0,1,0,0,1,1,0,1000,0
0,0,1,0,1,1.0,1,0,0,1,1,0,1000,0
0,1,1,0,1,1.0,1,0,0,1,1,0,700,0
0,1,1,4,1,1.0,0,0,0,1,0,0,400,0
0,0,1,1,1,1.0,0,0,1,1,1,1,20,0
0,15,1,1,0,1.0,4,0,1,0,1,0,0,0
1,21,1,1,1,1.0,1,0,0,2,1,0,2300,0
0,1,1,3,0,1.0,4,0,0,0,2,0,0,0
0,46,1,0,1,1.0,1,0,0,0,0,0,200,0
0,9,1,0,1,1.0,1,0,0,1,1,0,800,0
0,9,1,1,1,1.0,1,0,0,1,1,0,350,0
1,0,1,1,1,1.0,0,0,0,0,0,0,1600,0
0,0,1,3,0,1.0,1,0,0,2,0,0,100,0
1,24,1,1,0,1.0,0,0,1,1,1,0,6400,0
0,8,1,0,0,1.0,0,0,0,1,2,0,2,0
0,1,1,0,1,1.0,0,0,0,1,2,0,10,0
1,4,1,1,0,1.0,1,0,0,2,2,1,1800,0
0,6,1,4,1,1.0,1,0,1,2,0,0,4,0
0,0,1,2,0,1.0,4,0,1,1,1,1,0,0
0,8,1,0,1,1.0,4,0,1,2,1,0,0,0
0,47,1,1,1,1.0,1,0,0,1,1,1,500,0
0,0,1,1,0,1.0,0,0,0,0,0,0,800,0
1,30,1,1,1,1.0,0,0,0,2,0,0,1400,0
0,0,1,1,1,1.0,1,0,0,2,1,0,500,0
0,8,1,0,1,1.0,4,0,0,0,0,1,0,0
0,8,1,1,0,1.0,3,0,0,1,2,0,0,0
0,1,1,1,1,1.0,1,0,1,1,0,0,20,0
0,9,1,0,0,1.0,1,0,1,1,1,0,50,0
0,9,1,0,0,1.0,0,0,0,1,1,0,20,0
0,0,1,0,0,1.0,0,0,0,2,0,0,100,0
0,1,1,2,1,1.0,4,0,1,1,0,0,0,0
0,21,1,1,0,1.0,1,0,0,1,1,0,5,0
0,7,1,1,0,1.0,0,0,0,1,1,0,100,0
0,5,1,1,1,1.0,4,0,0,1,1,0,0,0
0,1,1,2,0,1.0,4,0,0,0,1,0,0,0
0,33,1,1,1,1.0,1,0,0,2,1,0,500,0
0,13,1,1,1,1.0,2,0,0,2,0,1,0,0
0,4,1,1,1,1.0,1,0,0,2,1,0,100,0
0,1,1,1,0,1.0,0,0,0,1,1,1,500,0
0,0,1,0,0,1.0,0,0,0,2,0,1,600,0
1,0,1,1,1,1.0,1,0,0,1,1,0,1600,0
0,0,1,1,1,1.0,1,0,0,1,1,1,500,0
0,1,1,1,0,1.0,0,0,0,1,1,0,150,0
0,9,1,3,1,1.0,2,0,1,0,0,0,0,0
1,9,1,1,1,1.0,5,0,0,1,1,0,1900,0
0,14,1,1,0,1.0,4,0,0,2,0,1,0,0
0,4,1,1,1,1.0,1,0,0,1,0,0,200,0
0,0,1,1,0,1.0,1,0,0,1,2,1,20,0
0,0,1,1,1,1.0,1,0,0,1,1,0,30,0
0,4,1,1,0,1.0,4,0,0,0,1,0,0,0
0,1,1,1,0,1.0,1,0,0,1,1,0,800,0
0,15,1,2,0,1.0,4,0,0,1,1,0,0,0
0,22,1,1,1,1.0,4,0,0,1,0,1,0,0
0,36,1,0,1,1.0,0,0,1,2,1,0,1000,0
0,14,1,1,1,1.0,1,0,0,1,0,0,300,0
0,0,1,1,1,1.0,2,0,1,2,0,0,0,0
0,9,1,1,0,1.0,0,0,0,1,1,0,50,0
0,0,1,1,0,1.0,0,0,1,1,0,0,50,0
0,8,1,1,1,1.0,1,0,0,0,0,0,50,0
0,1,1,2,0,1.0,4,0,0,0,0,0,0,0
0,21,1,1,0,1.0,2,0,0,1,0,1,0,0
0,1,1,3,1,1.0,1,0,1,1,1,0,5,0
0,21,1,1,0,1.0,1,0,0,1,0,0,150,0
0,1,1,0,1,1.0,0,0,0,0,0,0,600,0
0,46,1,1,0,1.0,4,0,0,1,1,0,0,0
0,0,1,1,1,1.0,0,0,0,1,2,0,15,0
0,48,1,1,0,1.0,0,0,0,1,1,1,100,0
0,0,1,1,0,1.0,0,0,0,1,2,0,2,0
0,6,1,1,0,1.0,4,0,0,1,0,0,0,0
0,20,1,0,1,1.0,1,0,0,0,1,1,800,0
0,4,1,1,0,1.0,1,0,0,1,0,0,100,0
0,9,1,3,1,1.0,1,0,0,2,1,0,800,0
0,0,1,0,1,1.0,1,0,0,1,0,0,400,0
0,7,1,1,0,1.0,0,0,0,1,0,0,10,0
0,1,1,1,0,1.0,2,0,0,1,0,1,0,0
0,4,1,1,1,1.0,4,0,0,1,0,0,0,0
0,2,1,2,0,1.0,4,0,0,1,1,0,0,0
1,9,1,1,1,1.0,1,0,0,1,1,0,1100,0
0,7,1,1,0,1.0,1,0,0,1,1,1,10,0
0,1,1,1,0,1.0,1,0,0,1,0,0,50,0
0,0,1,1,0,1.0,2,0,0,1,1,0,0,0
0,1,1,0,1,1.0,1,0,0,2,1,0,500,0
0,9,1,1,1,1.0,4,0,0,1,1,0,0,0
0,1,1,3,1,1.0,2,0,0,2,0,0,0,0
0,1,1,1,0,1.0,0,0,0,1,1,0,800,0
1,4,1,1,0,1.0,5,0,0,1,1,0,2000,0
0,24,1,1,1,1.0,1,0,0,1,0,0,100,0
0,1,1,0,0,1.0,4,0,0,2,1,0,0,0
0,4,1,1,0,1.0,2,0,0,1,0,1,0,0
0,30,1,1,0,1.0,1,0,0,1,1,0,10,0
0,7,1,1,0,1.0,0,0,0,1,1,0,10,0
0,30,1,1,1,1.0,2,0,0,2,1,0,0,0
0,13,1,0,0,1.0,0,0,0,2,0,0,7,0
0,1,1,2,1,1.0,4,0,0,0,1,1,0,0
0,9,1,0,1,1.0,1,0,0,2,1,0,1000,0
0,9,1,1,0,1.0,1,0,0,0,2,0,400,0
0,4,1,1,0,1.0,1,0,0,1,1,0,20,0
1,0,1,1,1,1.0,5,0,0,0,1,1,2900,0
0,1,1,1,1,1.0,2,0,0,0,0,1,0,0
0,26,1,1,1,1.0,1,0,0,0,1,0,30,0
1,34,1,1,1,1.0,5,0,0,0,1,0,1800,0
1,0,1,1,0,1.0,0,0,0,1,1,0,3000,0
1,48,1,0,1,1.0,5,0,0,2,1,0,1300,0
1,9,1,1,0,1.0,1,0,0,0,1,1,1500,0
1,1,1,1,0,1.0,5,0,0,1,2,0,1300,0
0,1,1,0,1,1.0,0,0,0,1,1,0,200,0
0,9,1,1,0,1.0,1,0,0,1,0,0,700,0
0,2,1,1,1,1.0,0,0,1,0,0,0,200,0
0,39,1,1,1,1.0,1,0,0,1,0,1,500,0
0,9,1,1,0,1.0,1,0,0,2,1,0,200,0
1,1,1,0,1,1.0,1,0,0,2,0,0,1650,0
0,21,1,1,1,1.0,2,0,0,2,2,1,0,0
1,17,1,1,0,1.0,1,0,0,1,0,1,1260,0
0,14,1,1,0,1.0,0,0,0,1,2,0,100,0
0,1,1,1,0,1.0,0,0,1,1,1,1,5,0
0,0,1,2,0,1.0,4,0,1,1,1,1,0,0
0,9,1,1,0,1.0,4,0,0,1,1,0,0,0
0,1,1,0,1,1.0,1,0,1,2,1,0,50,0
0,0,1,1,0,1.0,1,0,0,0,1,0,500,0
0,5,1,1,0,1.0,1,0,0,1,0,1,10,0
0,7,1,1,1,1.0,4,0,0,2,1,1,0,0
0,49,1,1,0,1.0,1,0,0,1,2,0,1000,0
0,7,1,1,1,1.0,1,0,0,1,1,0,300,0
0,9,1,0,1,1.0,0,0,0,2,0,0,10,0
0,1,1,1,0,1.0,0,0,0,1,1,0,2,0
0,5,1,1,0,1.0,2,0,0,1,2,1,0,0
0,1,1,1,1,1.0,1,0,0,2,0,0,500,0
0,4,1,2,1,1.0,4,0,0,0,0,1,0,0
0,1,1,1,1,1.0,0,0,0,0,1,0,600,0
1,5,1,1,1,1.0,1,0,0,2,1,0,2000,0
1,15,1,1,1,1.0,1,0,0,2,1,0,3500,0
0,0,1,0,1,1.0,0,0,0,2,1,0,400,0
1,7,1,0,1,1.0,0,0,0,2,1,0,1100,0
0,0,1,1,0,1.0,1,0,0,1,0,0,70,0
0,4,1,2,0,1.0,4,0,1,2,2,1,0,0
0,21,1,0,1,1.0,0,0,0,1,1,0,20,0
0,4,1,1,1,1.0,1,0,0,2,0,0,200,0
0,0,1,1,0,1.0,4,0,1,1,0,0,0,0
0,7,1,0,0,1.0,1,0,0,1,0,0,200,0
1,4,1,1,1,1.0,5,0,0,1,2,1,6500,0
1,29,1,1,1,1.0,5,0,0,0,1,0,2500,0
0,50,1,1,0,1.0,0,0,0,0,2,1,10,0
1,0,1,1,0,1.0,1,0,0,0,1,1,1200,0
0,6,1,1,0,1.0,1,0,0,1,1,1,900,0
0,39,1,1,0,1.0,1,0,0,1,1,1,800,0
0,0,1,3,1,1.0,1,0,0,0,1,0,100,0
0,0,1,3,1,1.0,4,0,1,2,0,0,0,0
0,13,1,1,1,1.0,1,0,0,0,1,0,400,0
0,0,1,1,1,1.0,0,0,0,2,0,0,5,0
0,5,1,1,1,1.0,2,0,0,2,1,0,0,0
0,0,1,1,1,1.0,1,0,0,1,1,1,100,0
0,0,1,0,1,1.0,0,0,0,1,1,0,300,0
0,9,1,1,1,1.0,0,2,0,1,1,0,500,0
0,9,1,1,1,1.0,0,0,0,1,2,0,400,0
0,0,1,0,1,1.0,0,0,0,1,1,1,20,0
0,33,1,1,1,1.0,0,0,0,1,1,1,200,0
0,1,1,1,1,1.0,3,0,0,1,0,0,0,0
0,0,1,2,0,1.0,4,0,0,1,1,0,0,0
0,4,1,1,1,1.0,1,0,0,0,0,1,50,0
0,1,1,1,1,1.0,1,0,0,1,2,0,10,0
0,0,1,1,0,1.0,1,0,0,1,0,0,10,0
0,34,1,1,1,1.0,0,0,0,0,0,0,200,0
0,51,1,0,1,1.0,1,0,0,1,0,0,25,0
0,52,1,1,0,1.0,1,0,0,1,1,1,50,0
0,9,1,2,1,1.0,4,0,0,1,1,0,0,0
0,0,1,1,0,1.0,1,0,1,1,1,0,5,0
0,18,1,1,1,1.0,4,0,0,1,1,0,0,0
0,19,1,1,1,1.0,1,0,0,0,1,0,10,0
0,8,1,2,0,1.0,4,0,0,0,0,1,0,0
0,7,1,4,0,1.0,2,0,0,2,1,0,0,0
0,0,1,1,0,1.0,4,0,0,1,1,0,0,0
0,1,1,0,1,1.0,0,0,0,2,1,0,75,0
0,22,1,1,0,1.0,0,0,0,1,0,0,50,0
0,49,1,1,1,1.0,1,0,0,1,2,0,200,0
0,0,1,1,0,1.0,0,0,0,1,0,0,20,0
1,1,1,0,0,1.0,5,0,0,0,1,0,1200,0
0,13,1,1,1,1.0,1,0,0,1,0,1,20,0
0,0,1,1,0,1.0,0,0,1,1,0,0,20,0
0,9,1,0,1,1.0,0,0,0,1,1,0,50,0
1,1,1,1,1,1.0,5,0,0,1,1,0,2500,0
0,38,1,1,0,1.0,1,0,0,0,1,1,400,0
0,15,1,1,0,1.0,1,0,0,1,0,1,20,0
0,0,1,0,1,1.0,0,0,0,0,1,0,600,0
1,1,1,1,1,1.0,5,0,0,1,1,0,3500,0
0,0,1,1,0,1.0,0,0,0,1,1,1,100,0
0,4,1,3,1,1.0,1,0,0,0,0,0,1000,0
0,0,1,0,1,1.0,1,0,0,0,0,0,400,0
0,13,1,1,1,1.0,1,0,0,1,0,1,10,0
0,4,1,2,0,1.0,4,0,1,0,1,1,0,0
0,0,1,3,1,1.0,1,0,0,2,1,0,1000,0
0,6,1,0,1,1.0,0,0,1,0,1,1,100,0
1,0,1,0,0,1.0,0,0,0,1,2,0,2500,0
0,0,1,0,1,1.0,1,0,0,0,0,0,650,0
0,53,1,1,1,1.0,2,0,1,0,0,0,0,0
0,0,1,0,1,1.0,0,0,0,1,1,0,100,0
0,1,1,2,0,1.0,4,0,0,0,0,1,0,0
0,0,1,1,1,1.0,1,0,0,0,1,0,700,0
1,5,1,3,1,1.0,5,0,0,1,0,0,2500,0
0,0,1,1,0,1.0,0,0,1,1,0,0,10,0
0,0,1,1,0,1.0,4,0,0,1,1,0,0,0
0,1,1,1,1,1.0,1,0,0,0,0,1,900,0
0,15,1,1,1,1.0,2,0,0,2,1,1,0,0
0,20,1,1,0,1.0,6,0,1,1,1,1,0,0
0,3,1,1,1,1.0,1,0,0,1,1,0,500,0
1,0,1,3,0,1.0,0,0,0,1,1,0,2000,0
0,46,1,1,0,1.0,1,0,0,1,1,1,25,0
1,1,1,1,1,1.0,1,0,0,1,1,0,1500,0
0,7,1,1,1,1.0,2,0,0,2,1,0,0,0
0,1,1,1,0,1.0,1,0,0,1,1,1,400,0
0,21,1,1,1,1.0,4,0,0,1,1,1,0,0
0,0,1,0,1,1.0,0,0,0,2,1,1,400,0
0,1,1,1,0,1.0,2,0,0,1,2,1,0,0
0,0,1,1,1,1.0,1,0,0,0,1,0,820,0
0,1,1,2,0,1.0,4,0,0,1,1,0,0,0
0,1,1,1,1,1.0,2,0,0,2,1,0,0,0
1,21,1,1,0,1.0,0,0,0,0,1,1,1500,0
1,6,1,0,1,1.0,1,0,0,2,1,0,2000,0
0,9,1,3,0,1.0,0,0,0,0,1,0,20,0
0,49,1,1,0,1.0,1,0,0,2,0,1,200,0
0,0,1,0,1,1.0,1,0,0,2,1,1,10,0
0,0,1,1,0,1.0,1,0,0,1,1,0,1000,0
1,5,1,0,1,1.0,0,1,0,0,2,0,1500,0
0,5,1,1,0,1.0,1,0,0,1,0,1,150,0
1,6,1,1,1,1.0,5,0,0,2,1,0,3000,0
0,1,1,1,1,1.0,1,0,0,0,0,0,900,0
0,0,1,0,0,1.0,0,0,0,1,1,0,200,0
0,0,1,0,1,1.0,0,0,0,1,0,0,300,0
0,5,1,1,0,1.0,0,0,0,1,0,0,1000,0
1,5,1,0,1,1.0,0,0,0,2,1,1,1500,0
0,6,1,0,1,1.0,0,0,0,2,1,0,560,0
0,54,1,2,1,1.0,4,0,0,2,1,0,0,0
0,0,1,4,1,1.0,2,0,0,2,1,0,0,0
0,1,1,1,1,1.0,1,0,0,0,1,0,850,0
0,38,1,1,0,1.0,1,0,0,1,2,0,50,0
1,14,1,0,1,1.0,1,0,1,2,1,1,2500,0
0,0,1,1,0,1.0,1,0,0,1,0,0,50,0
0,6,1,1,1,1.0,0,0,0,1,1,0,50,0
1,21,1,0,1,1.0,0,0,0,2,0,0,1500,0
1,1,1,1,1,1.0,1,0,0,2,1,0,1300,0
0,19,1,1,0,1.0,1,0,1,1,0,0,50,0
0,9,1,0,0,1.0,4,0,0,1,1,1,0,0
0,6,1,0,0,1.0,4,0,0,1,0,1,0,0
0,8,1,0,0,1.0,1,0,1,1,1,0,60,0
0,0,1,0,1,1.0,1,0,0,2,1,0,800,0
1,7,1,1,1,1.0,5,0,0,0,0,0,3000,0
1,1,1,0,1,1.0,5,0,0,2,1,0,1500,0
0,8,1,0,0,1.0,0,0,0,2,0,1,380,0
0,13,1,0,0,1.0,0,0,0,1,2,1,60,0
0,0,1,0,1,1.0,0,0,1,1,0,1,100,0
0,4,1,1,0,1.0,2,0,1,1,1,0,0,0
0,1,1,1,0,1.0,0,0,0,0,0,1,10,0
0,55,1,1,0,1.0,0,0,0,1,1,0,75,0
0,1,1,1,0,1.0,1,0,0,2,0,1,500,0
0,15,1,1,0,1.0,2,0,0,0,1,0,0,0
0,21,1,1,0,1.0,2,0,1,1,1,0,0,0
0,21,1,0,0,1.0,0,0,0,0,2,1,10,0
0,34,1,3,0,1.0,0,0,0,1,0,0,20,0
0,46,1,1,1,1.0,0,0,0,0,0,0,40,0
0,15,1,1,1,1.0,1,0,0,1,1,0,1000,0
0,0,1,1,0,1.0,1,0,0,1,0,0,5,0
0,1,1,1,1,1.0,1,0,0,1,1,1,5,0
0,9,1,1,1,1.0,1,0,0,1,0,0,10,0
0,36,1,1,1,1.0,1,0,0,2,1,1,5,0
0,0,1,0,0,1.0,4,0,0,0,1,0,0,0
0,0,1,1,0,1.0,1,0,0,1,0,1,10,0
0,0,1,2,1,1.0,0,0,1,1,1,1,50,0
0,21,1,1,0,1.0,1,0,0,1,1,0,150,0
0,8,1,1,0,1.0,1,0,0,0,2,0,200,0
0,8,1,0,1,1.0,0,0,0,1,1,0,60,0
0,0,1,1,0,1.0,0,0,0,1,1,0,300,0
1,0,1,1,0,1.0,5,0,0,0,1,0,1500,0
0,0,1,1,0,1.0,2,0,0,1,1,0,0,0
0,9,1,0,0,1.0,4,0,0,1,0,0,0,0
0,1,1,0,0,1.0,0,0,0,1,0,0,250,0
0,0,1,1,1,1.0,2,0,0,1,1,0,0,0
0,0,1,1,0,1.0,4,0,1,1,0,1,0,0
0,0,1,1,1,1.0,0,0,0,1,0,0,500,0
0,0,1,1,0,1.0,1,0,1,1,1,1,50,0
0,0,1,1,0,1.0,2,2,0,1,0,0,0,0
0,0,1,1,0,1.0,4,0,0,1,0,0,0,0
0,0,1,0,0,1.0,0,0,0,0,1,0,200,0
0,14,1,1,0,1.0,4,0,0,1,1,0,0,0
0,53,1,2,0,1.0,4,2,0,1,2,0,0,0
0,0,1,1,0,1.0,2,0,0,2,2,0,0,0
0,0,1,2,0,1.0,0,0,1,1,0,1,15,0
0,21,1,3,0,1.0,1,0,0,1,0,0,25,0
0,4,1,1,0,1.0,1,0,0,1,0,0,800,0
0,0,1,1,0,1.0,1,0,0,1,0,1,700,0
0,9,1,1,1,1.0,0,0,0,1,1,1,300,0
1,34,1,0,1,1.0,0,0,1,0,1,0,2130,0
0,0,1,1,0,1.0,0,0,0,1,1,0,500,0
0,0,1,1,0,1.0,1,0,0,1,1,1,20,0
0,21,1,1,0,1.0,1,0,0,1,1,1,50,0
0,1,1,0,0,1.0,1,0,0,2,1,0,500,0
0,0,1,1,0,1.0,2,0,1,2,2,1,0,0
0,1,1,0,1,1.0,1,0,0,1,1,1,100,0
0,4,1,0,0,1.0,0,0,0,1,1,0,15,0
0,4,1,1,0,1.0,1,0,0,1,1,1,150,0
0,8,1,1,1,1.0,0,0,1,1,1,1,75,0
0,8,1,1,1,1.0,1,0,1,1,1,0,1000,0
1,1,1,1,1,1.0,5,0,0,1,0,1,2500,0
1,0,1,1,0,1.0,1,1,0,1,2,0,1500,0
0,7,1,1,0,1.0,4,0,1,0,0,1,0,0
0,0,1,1,0,1.0,1,0,0,1,1,0,300,0
0,9,1,1,1,1.0,1,0,1,1,1,1,30,0
1,8,1,0,1,1.0,1,0,0,2,1,1,4000,0
0,9,1,1,1,1.0,1,0,0,0,2,0,1000,0
0,4,1,1,1,1.0,2,0,0,1,2,0,0,0
0,1,1,1,1,1.0,0,0,0,0,0,0,250,0
0,1,1,3,0,1.0,1,0,0,2,0,0,300,0
0,21,1,0,0,1.0,1,0,0,1,2,0,300,0
0,56,1,1,1,1.0,4,0,0,0,1,1,0,0
0,0,1,0,1,1.0,0,0,0,1,1,0,70,0
0,57,1,1,1,1.0,1,0,0,0,2,0,600,0
0,0,1,0,1,1.0,0,0,0,2,1,0,350,0
0,1,1,1,1,1.0,1,0,0,0,2,0,500,0
0,9,1,2,0,1.0,4,0,1,1,1,1,0,0
0,58,1,1,0,1.0,1,0,0,2,1,1,200,0
0,19,1,2,1,1.0,4,0,0,0,1,0,0,0
0,0,1,1,1,1.0,2,0,0,2,1,0,0,0
0,1,1,0,0,1.0,2,0,0,1,1,1,0,0
1,59,1,1,1,1.0,1,0,0,1,1,0,1200,0
0,0,1,0,1,1.0,1,0,0,1,1,0,800,0
1,0,1,0,1,1.0,0,0,0,2,1,0,1300,0
0,0,1,2,1,1.0,4,0,1,1,1,0,0,0
0,5,1,1,0,1.0,0,0,0,1,1,0,10,0
0,0,1,1,1,1.0,0,0,0,1,1,1,100,0
0,6,1,1,1,1.0,2,0,1,2,1,0,0,0
1,0,1,1,0,1.0,5,0,0,1,1,0,4100,0
1,0,1,1,1,1.0,0,0,0,1,1,0,7000,0
1,0,1,0,1,1.0,1,0,0,1,1,0,1400,0
0,9,1,2,1,1.0,0,0,0,0,1,1,5,0
0,1,1,0,0,1.0,0,0,0,1,0,0,440,0
0,0,1,1,1,1.0,1,0,0,2,0,0,600,0
0,14,1,1,1,1.0,4,0,1,0,0,1,0,0
0,1,1,1,1,1.0,1,0,0,0,1,1,500,0
0,8,1,0,0,1.0,1,0,0,1,0,0,200,0
0,0,1,1,1,1.0,1,0,1,1,1,0,50,0
0,0,1,1,0,1.0,1,1,1,1,2,1,20,0
0,9,1,0,0,1.0,0,0,0,1,1,0,300,0
1,9,1,1,0,1.0,5,0,0,1,1,1,1500,0
0,4,1,1,0,1.0,2,0,0,0,0,0,0,0
0,0,1,0,0,1.0,0,0,0,1,1,0,100,0
0,1,1,0,0,1.0,1,0,0,0,1,0,800,0
0,1,1,1,0,1.0,1,0,0,1,1,0,150,0
0,17,1,0,1,1.0,0,0,0,2,0,0,400,0
0,8,1,1,0,1.0,2,0,0,1,1,1,0,0
1,5,1,1,1,1.0,5,0,0,0,1,0,4100,0
1,1,1,0,0,1.0,1,0,0,1,1,0,1500,0
0,4,1,1,0,1.0,2,0,0,2,0,0,0,0
0,38,1,0,0,1.0,0,0,0,1,0,1,600,0
1,7,1,1,1,1.0,1,0,0,1,1,0,1600,0
0,1,1,1,0,1.0,2,0,0,0,1,0,0,0
0,7,1,1,1,1.0,1,0,0,1,0,0,190,0
1,15,1,0,1,1.0,1,0,0,2,1,1,1500,0
0,0,1,0,0,1.0,4,0,0,1,0,0,0,0
0,0,1,1,1,1.0,1,0,0,0,1,1,1000,0
0,0,1,1,1,1.0,2,0,0,1,2,1,0,0
0,21,1,1,0,1.0,4,0,0,1,1,0,0,0
0,8,1,1,0,1.0,4,2,0,1,0,0,0,0
1,1,1,0,0,1.0,1,0,0,1,1,0,1750,0
0,9,1,1,0,1.0,0,0,0,0,2,0,10,0
0,1,1,0,0,1.0,1,0,1,1,0,1,100,0
0,39,1,1,0,1.0,2,0,0,2,1,0,0,0
0,8,1,0,1,1.0,1,0,0,1,0,0,15,0
0,34,1,1,1,1.0,0,0,0,1,0,0,50,0
0,9,1,1,0,1.0,3,0,0,1,0,1,0,0
0,0,1,1,0,1.0,1,0,0,1,1,0,200,0
0,0,1,2,0,1.0,4,0,0,1,0,0,0,0
0,38,1,4,1,1.0,1,0,0,1,0,0,100,0
0,38,1,0,1,1.0,0,0,0,1,0,0,100,0
0,0,1,1,1,1.0,4,0,0,1,1,0,0,0
0,1,1,1,1,1.0,1,0,0,1,1,0,50,0
0,1,1,1,0,1.0,0,0,0,1,0,0,40,0
0,15,1,3,1,1.0,1,0,0,0,2,0,50,0
0,5,1,1,0,1.0,2,0,0,1,1,0,0,0
0,60,1,1,0,1.0,0,0,0,1,1,0,500,0
1,9,1,1,0,1.0,5,0,0,1,0,0,1110,0
0,13,1,1,0,1.0,2,0,0,1,0,1,0,0
0,42,1,1,1,1.0,0,0,0,1,1,1,50,0
0,9,1,1,1,1.0,1,0,0,2,1,0,150,0
0,1,1,1,0,1.0,0,0,0,0,0,0,300,0
0,21,1,2,0,1.0,4,0,1,1,0,0,0,0
1,24,1,1,1,1.0,1,0,0,1,1,0,2100,0
0,1,1,0,0,1.0,1,0,0,1,0,0,250,0
0,0,1,0,0,1.0,1,1,1,1,2,1,10,0
0,9,1,1,0,1.0,1,1,0,1,2,0,20,0
0,21,1,1,0,1.0,1,0,0,1,1,0,20,0
1,0,1,0,0,1.0,0,0,0,1,1,1,2000,0
0,0,1,2,0,1.0,4,0,0,1,1,1,0,0
0,14,1,0,0,1.0,4,0,0,1,1,1,0,0
0,0,1,1,0,1.0,2,0,1,1,1,1,0,0
0,0,1,1,1,1.0,0,0,0,1,1,0,20,0
0,9,1,0,0,1.0,1,0,0,1,1,0,1000,0
0,3,1,0,1,1.0,1,0,0,1,0,0,600,0
1,8,1,0,1,1.0,5,0,0,1,0,0,1400,0
0,14,1,3,1,1.0,1,0,0,2,1,0,400,0
0,21,1,0,1,1.0,1,0,1,2,1,0,1000,0
0,11,1,1,1,1.0,1,0,1,2,2,0,50,0
0,6,1,3,1,1.0,2,0,0,2,1,0,0,0
1,21,1,1,0,1.0,1,0,0,0,2,0,2200,0
1,0,1,1,0,1.0,1,0,0,1,1,0,1600,0
0,38,1,1,0,1.0,1,0,0,1,1,1,500,0
0,5,1,1,0,1.0,0,0,0,1,1,0,400,0
0,4,1,1,1,1.0,2,0,0,0,1,0,0,0
0,0,1,2,0,1.0,4,0,0,1,1,0,0,0
0,4,1,1,1,1.0,2,0,0,1,0,1,0,0
0,21,1,2,0,1.0,4,0,0,1,1,0,0,0
0,15,1,1,1,1.0,4,0,0,1,1,1,0,0
1,4,1,1,1,1.0,1,0,0,2,2,0,2000,0
0,59,1,0,1,1.0,1,0,0,0,2,1,400,0
0,13,1,1,0,1.0,4,0,0,1,1,1,0,0
0,25,1,0,1,1.0,0,1,0,2,2,1,4,0
0,21,1,1,0,1.0,0,0,0,0,1,0,1000,0
0,7,1,1,1,1.0,0,0,0,1,1,0,100,0
0,14,1,1,1,1.0,1,0,1,2,1,0,900,0
0,38,1,3,1,1.0,3,0,0,0,2,0,4,0
0,4,1,1,0,1.0,2,0,0,0,0,0,0,0
0,1,1,1,1,1.0,0,0,0,1,1,0,50,0
0,0,1,1,0,1.0,1,0,1,0,0,1,75,0
0,21,1,1,0,1.0,2,0,1,2,1,1,0,0
1,7,1,0,1,1.0,0,0,0,0,1,1,1400,0
0,9,1,0,0,1.0,0,0,0,2,0,1,400,0
0,1,1,1,0,1.0,1,0,1,1,0,1,80,0
0,0,1,0,0,1.0,1,0,0,0,1,1,800,0
0,0,1,0,1,1.0,0,0,0,2,2,1,400,0
1,0,1,0,1,1.0,1,0,1,2,1,0,2000,0
0,1,1,0,1,1.0,0,0,0,1,0,0,50,0
1,13,1,0,1,1.0,5,0,0,2,1,0,1200,0
0,1,1,1,0,1.0,2,0,0,1,0,1,0,0
0,0,1,1,1,1.0,1,0,0,2,1,1,400,0
0,21,1,1,1,1.0,1,0,0,0,2,1,500,0
0,7,1,2,1,1.0,4,0,1,2,2,0,0,0
0,3,1,1,1,1.0,5,0,0,0,1,0,400,0
0,0,1,1,0,1.0,4,0,0,1,1,0,0,0
0,39,1,1,0,1.0,0,0,0,1,0,0,5,0
0,9,1,1,0,1.0,1,0,0,1,1,0,50,0
0,61,1,1,0,1.0,3,0,0,1,0,0,4,0
1,15,1,3,1,1.0,0,0,0,2,1,0,3000,0
0,0,1,1,0,1.0,4,0,1,1,1,0,0,0
0,21,1,1,1,1.0,4,0,1,2,1,1,0,0
0,33,1,1,0,1.0,1,0,0,0,1,1,1,0
0,30,1,2,1,1.0,4,0,0,2,1,0,0,0
0,9,1,1,0,1.0,0,0,0,1,0,1,15,0
1,0,1,1,0,1.0,1,0,0,1,1,0,2500,0
0,62,1,1,1,1.0,0,0,0,1,1,0,75,0
0,9,1,3,0,1.0,1,0,1,1,1,0,10,0
0,5,1,0,1,1.0,0,0,0,0,2,0,50,0
0,0,1,1,0,1.0,0,0,0,1,0,1,200,0
0,0,1,1,0,1.0,4,0,0,0,0,0,0,0
0,21,1,0,1,1.0,0,0,0,1,1,0,200,0
0,0,1,1,0,1.0,2,0,0,1,0,0,0,0
0,13,1,1,0,1.0,2,0,0,2,1,0,0,0
0,0,1,1,0,1.0,4,0,0,1,0,1,0,0
0,9,1,2,1,1.0,4,0,1,1,0,0,0,0
0,3,1,0,1,1.0,0,0,1,1,1,1,10,0
0,36,1,0,1,1.0,1,0,0,2,1,0,100,0
